VIDEO,TIME BIN #,START TIME,END TIME,ANIMAL,BODY-PART,MEASUREMENT,VALUE
05Training_rat29,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),11.218193793093391
05Training_rat29,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),6.261275360455802
05Training_rat29,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),2.4603102488631903
05Training_rat29,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),3.11758029346011
05Training_rat29,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),8.929719491853668
05Training_rat29,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),39.76035189677573
05Training_rat29,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),6.909906899482647
05Training_rat29,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),5.889103139138067
05Training_rat29,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),6.766952777910918
05Training_rat29,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),0.5718745311245682
05Training_rat29,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),2.41092520844392
05Training_rat29,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),8.579568607506923
05Training_rat29,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),25.979353816875783
05Training_rat29,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),23.980180221554
05Training_rat29,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),3.076647491152958
05Training_rat29,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),6.007962765107083
05Training_rat29,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),4.9430840156635725
05Training_rat29,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),7.213694377344524
05Training_rat29,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),30.343463266794295
05Training_rat29,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),10.288527027316372
05Training_rat29,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),4.027216505570648
05Training_rat29,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),3.38975188385199
05Training_rat29,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),2.840126331334648
05Training_rat29,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),4.043117432792824
05Training_rat29,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),6.681468159426518
05Training_rat29,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),3.264498333453303
05Training_rat29,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),7.651829716247261
05Training_rat29,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),19.308256926855254
05Training_rat29,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),8.197377946331972
05Training_rat29,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),6.001260000338278
05Training_rat29,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),16.68510839712716
05Training_rat29,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),19.036870834141435
05Training_rat29,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),5.236995465750942
05Training_rat29,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),13.251096523472963
05Training_rat29,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),20.391955799844744
05Training_rat29,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),8.101935878214743
05Training_rat29,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),13.219820909692995
05Training_rat29,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),16.195728157647395
05Training_rat29,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),10.356542839599381
05Training_rat29,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),2.8643731017835257
05Training_rat29,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),5.856036428855972
05Training_rat29,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),10.883165547248405
05Training_rat29,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),5.503670850303392
05Training_rat29,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),3.550024966840722
05Training_rat29,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),7.975521874872311
05Training_rat29,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),8.50856345606596
05Training_rat29,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),11.383860300344057
05Training_rat29,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),5.185071320085658
05Training_rat29,90,00:01:30.000,00:01:31.000,Animal_1,Center,Movement (cm),10.697135495468986
05Training_rat29,91,00:01:31.000,00:01:32.000,Animal_1,Center,Movement (cm),7.448460019714065
05Training_rat29,92,00:01:32.000,00:01:33.000,Animal_1,Center,Movement (cm),3.0571136086223287
05Training_rat29,93,00:01:33.000,00:01:34.000,Animal_1,Center,Movement (cm),5.297392938709274
05Training_rat29,94,00:01:34.000,00:01:35.000,Animal_1,Center,Movement (cm),5.589688901634536
05Training_rat29,95,00:01:35.000,00:01:36.000,Animal_1,Center,Movement (cm),28.992669242199497
05Training_rat29,96,00:01:36.000,00:01:37.000,Animal_1,Center,Movement (cm),25.570162195111358
05Training_rat29,97,00:01:37.000,00:01:38.000,Animal_1,Center,Movement (cm),14.437822655942847
05Training_rat29,98,00:01:38.000,00:01:39.000,Animal_1,Center,Movement (cm),11.996991177798636
05Training_rat29,99,00:01:39.000,00:01:40.000,Animal_1,Center,Movement (cm),11.342552414455012
05Training_rat29,100,00:01:40.000,00:01:41.000,Animal_1,Center,Movement (cm),5.923319937004111
05Training_rat29,101,00:01:41.000,00:01:42.000,Animal_1,Center,Movement (cm),4.737863487533567
05Training_rat29,102,00:01:42.000,00:01:43.000,Animal_1,Center,Movement (cm),5.09209979633374
05Training_rat29,103,00:01:43.000,00:01:44.000,Animal_1,Center,Movement (cm),25.098211869072397
05Training_rat29,104,00:01:44.000,00:01:45.000,Animal_1,Center,Movement (cm),29.50831528692416
05Training_rat29,105,00:01:45.000,00:01:46.000,Animal_1,Center,Movement (cm),9.55985233406637
05Training_rat29,106,00:01:46.000,00:01:47.000,Animal_1,Center,Movement (cm),9.884665962229182
05Training_rat29,107,00:01:47.000,00:01:48.000,Animal_1,Center,Movement (cm),8.65667684041676
05Training_rat29,108,00:01:48.000,00:01:49.000,Animal_1,Center,Movement (cm),3.6827234074833606
05Training_rat29,109,00:01:49.000,00:01:50.000,Animal_1,Center,Movement (cm),4.309958548912374
05Training_rat29,110,00:01:50.000,00:01:51.000,Animal_1,Center,Movement (cm),24.063321158612464
05Training_rat29,111,00:01:51.000,00:01:52.000,Animal_1,Center,Movement (cm),32.44786182273374
05Training_rat29,112,00:01:52.000,00:01:53.000,Animal_1,Center,Movement (cm),9.364547087581524
05Training_rat29,113,00:01:53.000,00:01:54.000,Animal_1,Center,Movement (cm),4.9820224723463316
05Training_rat29,114,00:01:54.000,00:01:55.000,Animal_1,Center,Movement (cm),4.835583447355251
05Training_rat29,115,00:01:55.000,00:01:56.000,Animal_1,Center,Movement (cm),3.8248624874528767
05Training_rat29,116,00:01:56.000,00:01:57.000,Animal_1,Center,Movement (cm),2.5679749703168078
05Training_rat29,117,00:01:57.000,00:01:58.000,Animal_1,Center,Movement (cm),2.002365249704271
05Training_rat29,118,00:01:58.000,00:01:59.000,Animal_1,Center,Movement (cm),5.832674618363663
05Training_rat29,119,00:01:59.000,00:02:00.000,Animal_1,Center,Movement (cm),4.795709943616911
05Training_rat29,120,00:02:00.000,00:02:01.000,Animal_1,Center,Movement (cm),2.859566120560615
05Training_rat29,121,00:02:01.000,00:02:02.000,Animal_1,Center,Movement (cm),11.892016610369936
05Training_rat29,122,00:02:02.000,00:02:03.000,Animal_1,Center,Movement (cm),33.94982950027039
05Training_rat29,123,00:02:03.000,00:02:04.000,Animal_1,Center,Movement (cm),43.18689908211332
05Training_rat29,124,00:02:04.000,00:02:05.000,Animal_1,Center,Movement (cm),5.084949864145515
05Training_rat29,125,00:02:05.000,00:02:06.000,Animal_1,Center,Movement (cm),18.725450253821904
05Training_rat29,126,00:02:06.000,00:02:07.000,Animal_1,Center,Movement (cm),23.2387832563849
05Training_rat29,127,00:02:07.000,00:02:08.000,Animal_1,Center,Movement (cm),22.246130308771153
05Training_rat29,128,00:02:08.000,00:02:09.000,Animal_1,Center,Movement (cm),5.0418516610693
05Training_rat29,129,00:02:09.000,00:02:10.000,Animal_1,Center,Movement (cm),1.3750404564478063
05Training_rat29,130,00:02:10.000,00:02:11.000,Animal_1,Center,Movement (cm),5.036325282085411
05Training_rat29,131,00:02:11.000,00:02:12.000,Animal_1,Center,Movement (cm),12.675817604406992
05Training_rat29,132,00:02:12.000,00:02:13.000,Animal_1,Center,Movement (cm),8.885717524757391
05Training_rat29,133,00:02:13.000,00:02:14.000,Animal_1,Center,Movement (cm),10.222804976745246
05Training_rat29,134,00:02:14.000,00:02:15.000,Animal_1,Center,Movement (cm),5.288490880475562
05Training_rat29,135,00:02:15.000,00:02:16.000,Animal_1,Center,Movement (cm),8.111710186478536
05Training_rat29,136,00:02:16.000,00:02:17.000,Animal_1,Center,Movement (cm),50.52233925173117
05Training_rat29,137,00:02:17.000,00:02:18.000,Animal_1,Center,Movement (cm),17.381144261676603
05Training_rat29,138,00:02:18.000,00:02:19.000,Animal_1,Center,Movement (cm),4.681934690113824
05Training_rat29,139,00:02:19.000,00:02:20.000,Animal_1,Center,Movement (cm),9.683385093473186
05Training_rat29,140,00:02:20.000,00:02:21.000,Animal_1,Center,Movement (cm),6.1680657860038215
05Training_rat29,141,00:02:21.000,00:02:22.000,Animal_1,Center,Movement (cm),8.376713004566554
05Training_rat29,142,00:02:22.000,00:02:23.000,Animal_1,Center,Movement (cm),14.058931553075618
05Training_rat29,143,00:02:23.000,00:02:24.000,Animal_1,Center,Movement (cm),18.963614343033523
05Training_rat29,144,00:02:24.000,00:02:25.000,Animal_1,Center,Movement (cm),7.2666481196136345
05Training_rat29,145,00:02:25.000,00:02:26.000,Animal_1,Center,Movement (cm),13.298170782035891
05Training_rat29,146,00:02:26.000,00:02:27.000,Animal_1,Center,Movement (cm),10.636101554102723
05Training_rat29,147,00:02:27.000,00:02:28.000,Animal_1,Center,Movement (cm),7.049200116062375
05Training_rat29,148,00:02:28.000,00:02:29.000,Animal_1,Center,Movement (cm),3.2420767358476126
05Training_rat29,149,00:02:29.000,00:02:29.400,Animal_1,Center,Movement (cm),0.972150936946426
05Training_rat30,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),33.211605332004254
05Training_rat30,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),14.372844683548806
05Training_rat30,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),28.98184800699181
05Training_rat30,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),39.790433374423216
05Training_rat30,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),33.97337399596172
05Training_rat30,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),5.557742646132661
05Training_rat30,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),5.854967937431434
05Training_rat30,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),34.29535535636681
05Training_rat30,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),22.696218646557753
05Training_rat30,9,00:00:09.000,00:00:09.679,Animal_1,Center,Movement (cm),5.743888368499582
05Training_rat31,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),7.22032450910597
05Training_rat31,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),10.271549149511888
05Training_rat31,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),18.312829433397216
05Training_rat31,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),15.332570762334806
05Training_rat31,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),2.4903993419378754
05Training_rat31,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),3.087308612223691
05Training_rat31,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),1.460622252681881
05Training_rat31,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),24.417877544543437
05Training_rat31,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),38.806193013631216
05Training_rat31,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),39.07634112333532
05Training_rat31,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),24.703875144033905
05Training_rat31,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),2.827485306678479
05Training_rat31,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),7.0031609249060365
05Training_rat31,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),7.09110851592222
05Training_rat31,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),4.6186617321455
05Training_rat31,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),4.991969898011112
05Training_rat31,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),1.9406712986146277
05Training_rat31,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),3.995288353543425
05Training_rat31,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),11.28555037791101
05Training_rat31,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),4.440122221455715
05Training_rat31,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),1.1836225818798503
05Training_rat31,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),6.8808872706518285
05Training_rat31,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),19.76643570755157
05Training_rat31,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),35.3954297178898
05Training_rat31,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),8.367232470965194
05Training_rat31,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),31.73202077516317
05Training_rat31,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),16.869037255684823
05Training_rat31,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),9.061067180434643
05Training_rat31,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),7.7937884265955715
05Training_rat31,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),3.661771783295317
05Training_rat31,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),6.735715265804453
05Training_rat31,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),3.733808973762619
05Training_rat31,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),5.067336152450868
05Training_rat31,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),7.658793841856391
05Training_rat31,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),10.007672414459083
05Training_rat31,35,00:00:35.000,00:00:35.520,Animal_1,Center,Movement (cm),1.6979098974905589
05Training_rat32,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),14.783609273862155
05Training_rat32,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),29.43503932453054
05Training_rat32,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),25.919755297470328
05Training_rat32,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),31.929150337333038
05Training_rat32,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),6.569430940730214
05Training_rat32,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),10.233036432103875
05Training_rat32,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),15.623632704859418
05Training_rat32,7,00:00:07.000,00:00:07.839,Animal_1,Center,Movement (cm),6.157317604657117
06Training_rat01,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),3.7619298035792474
06Training_rat01,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),10.693551237338959
06Training_rat01,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),39.6632956738623
06Training_rat01,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),8.516600240194258
06Training_rat01,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),2.066365153980358
06Training_rat01,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),1.0811122692621118
06Training_rat01,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),3.9146951389295794
06Training_rat01,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),2.62900882515792
06Training_rat01,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),0.8079548463340732
06Training_rat01,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),2.095398034439548
06Training_rat01,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),0.8842401873973106
06Training_rat01,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),1.419012847982334
06Training_rat01,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),0.5226758642227805
06Training_rat01,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),4.890412792061946
06Training_rat01,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),14.590476960212175
06Training_rat01,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),26.78924220742378
06Training_rat01,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),24.445228995559603
06Training_rat01,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),3.7429805902117024
06Training_rat01,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),2.2334627845988377
06Training_rat01,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),3.4239224172501146
06Training_rat01,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),4.339238147559296
06Training_rat01,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),17.989906019312375
06Training_rat01,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),8.135534176650932
06Training_rat01,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),6.311916044433077
06Training_rat01,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),8.566832717588717
06Training_rat01,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),14.368023648610855
06Training_rat01,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),10.97491331048855
06Training_rat01,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),7.129971976857706
06Training_rat01,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),5.726825029745657
06Training_rat01,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),2.200236462491028
06Training_rat01,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),1.706978851223862
06Training_rat01,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),2.340001354039923
06Training_rat01,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),7.151094576507821
06Training_rat01,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),1.1688931004157053
06Training_rat01,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),0.6698245807439159
06Training_rat01,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),0.5261005208093121
06Training_rat01,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),1.8906039636105951
